RID,document
411,약간 자기가 싸이코 변태 라는 분만 보시면 감독에 의도를 볼수도 있겠네요
411,진짜 바람의화원은 대명작이다 시청률따지지말고 그냥 봤다면 정말 최고의드라마이며 문근영이 왜 대상을 탔는지 알 수 있었던 드라마였다. 아직도 수많은 드라마가 나오고있지만 바람의 화원을 잊지못하는 이유는 보면 알 수 있다.
411,"하..,.,.,.,.,.,.,,.,.,"
411,재미도있으면서 감동을 많이준다 보기좋은 영화
411,별 한 개 주기도 아까운 영화 예전에 봤는데 재미 없던 거 손에 꼽힐 정도라 별 한 개 주려고 들어 옴
411,글자가 아깝다 가나다라마바사아자차카타파하
411,마 마이 묵읏다 고마해라
411,전하는메세지가 먼데
411,"아들을 살리려다 헤어지고, 만나려다 죽게만든 이야기"
411,몰입감 최고 액션에 맨몸을 불사른다 저때 cg는 없었겠지 ㅋ
411,세상이 비정하다. 요즘 더 와닿는 영화다.
411,무엇이 신의선물인지 ?
411,정말 개 허접하다 못해 실소를 금할수 없는 초등학생영화동아리가 만들어도 이보단 나을듯 최준용이랑 무당연기는 좋앗고 나머진 다 똥
411,평론가 평점 진짜 구역질 난다.
411,공포아님니다. 드라마입니다
411,생각보다 절제된 표현에 코믹지수하락
411,대체; 왜 맨날 해주냐 보는 시간이 아깝다
411,"노래,춤이 잘 어우러지고..45년 전 영화라는게 안 믿기네요^o^"
411,왜 평점이 4.45지?
411,명작임.. 인정!!
411,최고!
411,차라리 어제본 댄서김의 은밀한 교습이 훨 낫다 이건 뭐... 보지마세요 ㅠ
411,재미있게 봤던작품ㅋㅋ
411,원숭인 주먹고기로 만들어줘야 최고
411,가슴 아픈 영화.
411,전작과 함께 꿀잼을 보장!
411,돋네
411,줄거리와는 다르게 흥행에 초점을둔 영화.. 혁명이란 단어만 사용할뿐...
411,믿고보는 지창욱&박민영&유지태
411,한국영화가...조금은...발전을 하는듯하였는데....
411,[4점] 포커하는 건 뭐 별로 나오지도 않고..
411,별 한개도 아까운 영화 -_- 그나마 주인공들이 예뻐서 참았음
411,이 영화만큼은 마지막 장면을 볼때마다 살이 떨려..하우어성은 이 영화에 인생을 다 털어넣은 듯. 이 이후로는 뚜렷한게 없네
411,전 정말 재밌게 잘 봤어요 10자 10자
411,"단순 작전 따라 총질하는 액션영화가 아닌, 한 작전을 수행하기 위해 수많은 사람들이 첩보 수집을 하고, 작전을 세우고, 확고한 결단력과 판단을 하며, 그 작전을 직접 수행하는 일까지 총체적으로 긴장감있게 잘 보여준 영화같다."
411,"왠만하면 평점 안 남기는데.., 너무 하네 시간 아깝다"
411,민망한 대사 대사는 얼마나 긴지 호흡없이 몰아가니 불편함
411,최고라는 말 밖에 나오지 않는...
411,현대판 로미오와 줄리엣인데 내용이 몇백년 우려먹은 내용이라 식상하다
411,"ㅎㅎ 평점 1위 이길레 내립니다,"
411,재미있게 잘봤습니다ㅋ
411,한예슬과 장희진은 초매력녀들이다.
411,키싱구라미 그 은유는 정말 환상이었다..
411,성룡이 범한 실수중 최악의 실수는 이영화ㅋㅋ
411,캐릭터목소리가 자동적으로 1점주게 만드네.미쳤냐 왜 개그맨쓰냐 제발성우써라 귀여운 캐릭터가 아저씨아줌마목소리 내서 깜놀
411,이렇게 눈물이 안날수가....
412,좋다 너무 재미있게봤다
412,이런 표절작을 보면서 자란게 후회스럽다
412,공감이 안간다....
412,매우 재미가 없는 영화였네요.
412,스릴이 아주.......
412,보는내내 욕나온다 장르가 코미디란 걸 이해하지 못하겠다 찝찝하고 짜증난다
412,"1에 뒤떨어지지안는 재미,, 재밋다"
412,"""이뮤지컬영화에 왜 이렇게 빠졌는지 나도잘 모르겠다. 수도 없이 봐서 이제 내가 이영화를 총 몇번 봤는지 기억도 안난다. 40~50번 정도 본거 같다. 열정 그래 이영화를 보면 열정이 살아 난다. 삶이 힘들때마다 내게 열정을 불어넣어준 """"렌트"""""""
412,재밋어용♡♡해피엔딩 맞죵??ㅎㅎㅎ
412,"아리가 자기 잘못 말할때 감동감동,..........재밌었어요^0^역시 아따맘마"
412,동화라는 소재를 통한 전달력과 연출
412,"감동을 느끼기전 지루함을 먼저느낀다,"
412,멋짐
412,아 정말 다행중 다행 돈안내고 봤음 ㅇㅏ 보는내내 참 어이가없어서니... 요즘 영화수준치곤 넘못만들엇음 차라리 구라라를 볼껄 풉
412,잘봤어요 일본 영하 팬이에요
412,2.22 다 시세우죠ㅋㅋ
412,"보면서 생각하게만들고, 배우들의 짙은 연기.에 집중하면서 봤네요흥해라."
412,그래서 결론이 뭔데? 인간의 영혼을 유기물로 만들어 물에 타먹자? 설명은 부족하고 원초적인 이해도 불가능하다.
412,베이직을 예쁘게 디자인 하기란 쉽지 않다 하지만 그런 옷은 그것을 알아보는 사람들에게 고가에 팔린다
412,"현재와 소통을 시도하는 과거. 그리고 중요한 무언가가 빠져나가버린 채 굴곡진 삶의 여파 속에서 부유하는 듯한 시선들. 불과 물, 큰 뒤틀림... 무겁고 깊다."
412,대박!!ㅋㅋㅋ1시간이훌러덩!!!!!ㅋㅋㅋㅋㅋㅋㅋㅋ
412,좌파빨갱이놈들의 판타지 무비!
412,집에가서 노라
412,세심한 내면 관찰...츠카모토식의 성숙한 표현...
412,여자 보는 맛에... 마지막은 완전 판타지 ㅋㅋㅋㅋ 근데 피어싱한 여자가 더 이뻐..
412,최고의 다큐다....한 인간의 도전과 갈등...좌절....여튼 최고!!
412,구구절절한 설명을 과감히 버리고 눈을 속이는 액션을 버렸더니 진중한 역사가 보인다.
412,"멕시코에서는 마약 카르텔 두목들과 술집 주인들 마저도 하이데거의 존재와 시간의 개념을 꿰고 있고, 포스트모던 경험론 철학에 박식하시답니다 ㅋㅋ 캬~~ 멕뽕에 취한다 취해~~"
412,코믹영화에요! 코믹을좋아하시는분들에게 강추!!!!!
412,정서가 안 맞아
412,오집니다 정망~~~~
412,진짜 명작이다....가슴이 쿵쾅거림ㅜㅜ
412,명불허전 디즈니의 영원한 최고의 명작 누구나 생각할 수 있는 철학적인 주제를 유쾌하게 풀어내면서 남녀노소 누구나 재미와 교훈을 느낄 수 있다. 토이스토리 시리즈는 다 훌륭하지만 그 중 단언 최고의 작품
412,한가인 내놔라
412,오광록은 참.... 발연기 이하네..
412,타짜가 10점이라 9점을 줄 수 밖에 ㅋㅋ
412,작지만 기본적으로 좋은 정서의 소품.그러나 유명 배우를 캐스팅 할 필요는 없었다.
412,d
412,오타쿠는 싫어할만한 영화 저는 개인적으로 추천..원작보다 나음 영상도 예쁨
412,이 미드를 올해서야 보기 시작했다는게 정말 아쉬울 따름이네요. 게리 시니즈 최고 !
412,ㅎㅎㅎ 웃음만 나온다
412,분노가 치밀어 오른다...엿
412,"정상과 비정상, 그 경계의 모호함"
412,이 영화는 고1때 극장에서 보고 지금까지 잊혀지지가 않는다. 말이 필요없는 영화 진짜 최고
412,왜 내생일에 퍼지데이야...ㅡ 3월21일
412,오호 서태지 콘서트
412,뽀로로 존나 잼없다
412,완전 재밌어요~~ 연기도 다들 잘하고 이쁘고 짱짱!!!대박나길♥?♥?♥?
412,1편에 못 미친다.
412,홍콩 미인들 총집합. 끝.
412,good
412,초등학교때 알게되었지... 라면과 식빵의 조화가 기가막히다는것을... 그립다 진실누님...
412,이거대박재밌음!!시리즈로 다보야재맛ㅋㅋ어렸을때 봣던게 아직도안잊혀짐ㅎ
412,최고의 학원물이다
412,웬지 끌리는 남자!!!잘봤내요!!!!!!앞으로도 단역 조연이 아닌 주연배우로써방송에서 봤음하는 바램입니다
412,유치함
412,김순정에게 당하는정임의 케릭터에게 힘내세요 라고 말하고 싶어요10회남았는데 끝까지화이팅
412,뻔하고 러닝타임이 좀 길다.
412,단발머리 여자가 좋아요!!!
412,7회 편집이 엉망입니다. 인물얼굴 나올때마다 줌인과 줌아웃이 정신없이 반복됩니다. 어지러워서 못보겠어요. 이거 편집 누가 한겁니까? 내가 해도 이보다 낫겠다. 볼 수가없어!!
412,여주욕먹으라고 만든영화인듯
412,"뭔 알바가 이리 많어 ! 어색연기 몰입제로, 사건전개 꽝 , 70년대 우리나라방화 허리우드버전"
412,마이걸 끝나고서야 시청률 오른;;ㅋㅋㅋㅋ
412,진짜 재미있고 cctv영상등으로만 연출하니 더 진짜같음
412,크루엘라드빌 배우 누군지 모르겠지만 진짜 애니메이션에서 나왔던거랑 싱크로율 100%
412,나 빼고 극장 사람들 전부 자고 있는 소중한 추억거리를 만들어준 고마운 영화. ㅋㅋㅋㅋㅋ 살면서 이런 영화를 보게 될 줄이야.
412,폐지하십시요...거짓프로 보고 싶지 않습니다...
412,초등학교때 봤는데 엄청 쇼킹했음....정말 최고!!
412,정말 재미없어요....
412,박은혜와 임호의 미친 연기력 ㅋㅋ웃음만나와 ㅋ박은혜연기가 젤무섭다
412,진짜 어렸을땐 무섭고 재밌었다는 ..ㅋㅋㅋ
412,흐느끼고 싶었다 감동도 없고 역시나 뻔한영화 뻔한 스토리
412,드라마 바이블에 비하면 조금 연결이나 이런 요소들이 아쉬웠습니다만 그래도 예수 그리스도의 위대한 사랑을 잘 표현한 듯 합니다.
412,"""보고난후 """"날 따라하지 말아줘~"""""""
412,8점후반은 너무넢다...
413,피터 딘클리지의 엄청난 연기를 감상하실 수 있을 것임.
413,전정말재밋게봣습니다 진지하게끝까지보구 내용이해하셧다면 느꼇을꺼요 사랑이먼지
413,눈과 머리가 깨끗해진기분
413,따듯하고 온화한 색채의 영화
413,정말 재미이써여~ ^^
413,정말 재밌는 영화.
413,이건... 테러다
413,로맨틱은 이런 것이다 ..라고 영화는 외치고 있다..진부하고 뻔한 내용이지만 초콜릿을 입에 물고 영화를 본 듯한 기분..아일랜드의 배경 그리고 시골 이웃집 할아버지나 두 주인공의 티격태격 하는 모습들..너무나 달콤하고 사랑스런 영화다
413,너무기대하고봐서그런가 실망
413,신문기사에서 힌트 (금천살인사건)
413,안보는게 낫다 타임킬링용으로보 별로
413,감독은 이런 쓰레기 같은 영화를 만드냐꼭 야.동같은 장면 안 넣고도 스토리라인으로도 살릴 수 있는 걸 지독하게 더러운 장면 집어넣고 19금 수위 강조하는 더러운 영화다
413,과한 부분이 있었지만 잘 만들어진영화다 어린이정현...정말 최고의 연기
413,진심으로 멍멍이가너무귀여워서 2점줬다 개재미업ㄱ다
413,난 9점은 많이줘도10점은잘안주는데..보실분은 드라마부터보고 영화보시길
413,전설의 전국 영화관 1명 관람 영화군요 으리로 10점 드립니다
413,영화를 보면서 나도모르게 눈물이흘러내렸다..삶과 죽음 .. 그리고 가족에대해 생각해볼수있는기회를 준 영화.
413,제발 개그맨 아이돌은 목소리연기도 시키지 마라. 들을수가 없다 들을 수가...
413,난 재밌게 봤다. 브렌든 프레이저도 멋있고....
413,"혁명가들의 새로운 시도, 그리고 놀라운 성취"
413,영화보고 네이버에 처음 평가 달아봅니다. 이걸 볼빠에 자세요.
413,잼 없을 것 같다....
413,임수정의 리즈시절
413,이건 영구와 땡칠이 수준인 듯 합니다. 0점주기가 안되서 1점..
413,...
413,지루함과 유치함을 참고 봤다. 끝은 좀 감동적임
413,프랑스 영화답고국ㅁ민배우들의 연기도 좋았습니다.갱스부르는 정말 빠리 그 자체네요
413,이것 너무 빨리 끝나서 아쉬움이..
413,영화를 보고 눈물이 났어요ㅠ 배우님들의 연기가 좋았습니다.
413,"총쏘는 영화 안좋아 하는데, 이건 재밌다ㅠㅠ 마지막에 넘 슬퍼"
413,힘내세요 언제나 당신을 응원 합니다
413,요즘 내 삶의 낙 ... 빛나거나 미치거나
413,정말 재밌게 풀어낸 세상이야기
413,훌륭한 영화.. 배경지식이 있으면 더욱 몰입하게될영화..
413,특별하기만 하고 끝났다. 좋은 소재 하나 버린 셈
413,하하님... 더이상...naver... 사실 하하뿐만이 아니라 전문성우를 쓰지않으면 정말 몇몇경우를 빼고는 퀄리티가 확 내려갈 수 밖에 없어요... 안타깝습니다..
414,"어린 아역들의 연기가 더 훌륭했지!! 정말 슬펐는데 이영화,,"
414,좋았다. 김민선 비중이 조금 더 많았다면 더 좋았을 것이다.
414,아오 화끈한게 너무 재밌었어요ㅋㅋㅋ 긴장감도 짱!
414,일반적인 감독이었으면 러브라인 코믹신등등 다 집어 넣으려 했겠으나 기억에 남는 여배우 하나 없는 완벽한 액션만을 위한 연출에 만점
414,5점준놈 생각좀해 78년작인데 ㅡㅡ 멀더바래
414,글쎄요 전 참 지루하게봤어요. 지루한 나머지.. 뭔가 있겠지하며 끝까지 봤는데 결국 난해하더라고요./// 억지로 짜낸 감동이 없고 그냥 그대로 보여주는것은 좋았으나.. 너무 밋밋했어요.. 말그대로 주제의식없이 그냥 성장기네요. 평점 7적당한듯
415,긴장감 현실감 죽이네요..영화쫓도못보는새끼들은 평점올리지마라..1점주는새끼들은 사회악이네 사회악 드런새끼들..
415,잼나요 잼나요 좀비영화
415,경악할 러닝타임에 경악할 몰입도와 재미 good.
415,킬링타임! ?
415,억지감동이 아니고 자연스럽게 흘러가서 더없이 좋았다..
415,돈이 썩어 나갈정도로 넘쳐나면 극장가서 보면 된다
415,오랜만에 잼있는 드라마~ 한편~~ good
415,잔잔하면서도 은근히 매력있는영화...제임스 카비젤..우수에 젖은 눈빛..넘 멋지고 매력적인 배우...
415,불확실한 주인공 설정. 쪽발이가 중국요리를 평가하는 웃기는 상황.
415,굿
415,성우 실망 탁재훈 장난인것 같에 정만호는 들떳고
415,여자 존나 발암물질 저년 땜에 남자 한명 존나 잔인하게 죽음.
415,최고! 극장판이나 프리퀄 기대해봅니다!
415,생각지도않게 그냥봤는데 전환방법이랑 이야기전개가 풀어놓은 퍼즐맞추듯이되서 신선했어요!! 부담없이 보기에 굿
